id_libro,titulo,descripcion,portada_url,stock,ISBN,id_editorial
627,Guia Practica de Nutricion Animal,"Un texto completo que aborda los principios de Nutricion Animal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00627.jpg,3,978-0-7427-6170-4,16
628,Arquitectura de Software: teoria y practica,"Un texto practico que aborda los principios de Arquitectura de Software, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00628.jpg,2,978-1-877712-15-9,25
629,Manual de Auditoria,"Un texto completo que aborda los principios de Auditoria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00629.jpg,4,978-0-422-84993-7,19
630,El Fuego de castillo 9,"La obra explora temas de identidad, perdida y esperanza. Un relato profundo sobre las relaciones humanas y el paso del tiempo. Un texto imprescindible para comprender las tensiones de su tiempo.",https://covers.biblioteca.local/00630.jpg,2,978-0-613-71504-1,27
631,Bases de Comercio Internacional,"Un texto riguroso que aborda los principios de Comercio Internacional, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00631.jpg,3,978-1-59152-017-7,28
632,Produccion Agricola para Profesionales,"Un texto aplicado que aborda los principios de Produccion Agricola, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00632.jpg,4,978-1-4905-0975-4,39
633,Fundamentos de Contabilidad Financiera,"Un texto actualizado que aborda los principios de Contabilidad Financiera, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00633.jpg,3,978-0-04-501896-3,24
634,Guia Practica de Motion Graphics,"Un texto riguroso que aborda los principios de Motion Graphics, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00634.jpg,4,978-1-4236-1032-8,6
635,Bases de Zootecnia,"Un texto actualizado que aborda los principios de Zootecnia, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00635.jpg,4,978-1-4214-7649-0,40
636,Guia Practica de Contabilidad Tributaria,"Un texto actualizado que aborda los principios de Contabilidad Tributaria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00636.jpg,1,978-1-158-37767-1,1
637,Conceptos Clave de Contabilidad Tributaria,"Un texto actualizado que aborda los principios de Contabilidad Tributaria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00637.jpg,2,978-1-165-92661-9,3
638,Bases de Cloud Computing,"Un texto completo que aborda los principios de Cloud Computing, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00638.jpg,1,978-1-7327881-4-5,4
639,La desierto de espejo,"Un relato profundo sobre las relaciones humanas y el paso del tiempo. La obra explora temas de identidad, perdida y esperanza. Considerada una de las obras mas influyentes de su genero.",https://covers.biblioteca.local/00639.jpg,3,978-1-174-22438-6,5
640,Conceptos Clave de Produccion Audiovisual,"Un texto riguroso que aborda los principios de Produccion Audiovisual, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00640.jpg,3,978-1-908108-18-0,8
641,Bases de Diseno UX/UI,"Un texto actualizado que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00641.jpg,3,978-1-179-45491-7,34
642,Introduccion a Analisis Financiero,"Un texto aplicado que aborda los principios de Analisis Financiero, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00642.jpg,4,978-0-7226-0164-8,11
643,Bases de Gestion de la Calidad,"Un texto practico que aborda los principios de Gestion de la Calidad, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00643.jpg,3,978-1-79452-321-0,35
644,Fotografia Digital: teoria y practica,"Un texto practico que aborda los principios de Fotografia Digital, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00644.jpg,3,978-0-680-06102-7,34
645,Jardin lejano,El autor construye un mundo lleno de detalles y matices inolvidables. La narracion se despliega entre distintos escenarios y epocas. Una reflexion sobre la sociedad contemporanea contada con maestria.,https://covers.biblioteca.local/00645.jpg,2,978-1-69749-956-8,34
646,Bases de Realidad Aumentada,"Un texto riguroso que aborda los principios de Realidad Aumentada, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00646.jpg,2,978-0-220-31030-1,22
647,La sueno de sueno,"Una trama envolvente que mezcla drama, misterio y superacion personal. La narracion se despliega entre distintos escenarios y epocas. Un viaje narrativo que combina emocion e intriga en cada capitulo.",https://covers.biblioteca.local/00647.jpg,2,978-1-236-83147-7,38
648,Emprendimiento para Profesionales,"Un texto actualizado que aborda los principios de Emprendimiento, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00648.jpg,1,978-1-60122-777-5,1
649,Ingenieria de Software para Profesionales,"Un texto riguroso que aborda los principios de Ingenieria de Software, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00649.jpg,4,978-1-933496-05-4,13
650,Introduccion a Impuestos,"Un texto completo que aborda los principios de Impuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00650.jpg,1,978-0-667-99840-7,9
651,Principios de Emprendimiento,"Un texto didactico que aborda los principios de Emprendimiento, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00651.jpg,3,978-1-78997-308-2,17
652,Estructuras de Datos Aplicada,"Un texto actualizado que aborda los principios de Estructuras de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00652.jpg,4,978-1-958146-71-2,17
653,Introduccion a Contabilidad Tributaria,"Un texto practico que aborda los principios de Contabilidad Tributaria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00653.jpg,5,978-1-76024-375-3,22
654,Bases de Bases de Datos,"Un texto practico que aborda los principios de Bases de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00654.jpg,1,978-0-8395-9724-7,40
655,Guia Practica de Costos y Presupuestos,"Un texto riguroso que aborda los principios de Costos y Presupuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00655.jpg,2,978-1-57293-417-7,7
656,Conceptos Clave de Algoritmos,"Un texto riguroso que aborda los principios de Algoritmos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00656.jpg,3,978-0-329-71674-5,10
657,Fotografia Digital Aplicada,"Un texto practico que aborda los principios de Fotografia Digital, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00657.jpg,2,978-0-8005-4522-2,37
658,Agroindustria Aplicada,"Un texto didactico que aborda los principios de Agroindustria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00658.jpg,2,978-0-561-93183-8,35
659,Guia Practica de Gerencia de Proyectos,"Un texto actualizado que aborda los principios de Gerencia de Proyectos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00659.jpg,1,978-1-55084-289-0,24
660,Talento Humano para Profesionales,"Un texto practico que aborda los principios de Talento Humano, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00660.jpg,2,978-0-7711-9918-9,3
661,Introduccion a Produccion Audiovisual,"Un texto practico que aborda los principios de Produccion Audiovisual, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00661.jpg,2,978-0-213-52478-4,23
662,Rio escondido,"La obra explora temas de identidad, perdida y esperanza. Una historia que atrapa desde la primera pagina.",https://covers.biblioteca.local/00662.jpg,1,978-0-255-21376-9,13
663,Manejo de Suelos Aplicada,"Un texto aplicado que aborda los principios de Manejo de Suelos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00663.jpg,2,978-0-7548-2145-8,32
664,Jardin oscuro,Una historia que atrapa desde la primera pagina. Una reflexion sobre la sociedad contemporanea contada con maestria. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00664.jpg,1,978-1-328-63266-1,26
665,El Viaje tras cronicas,"La narracion se despliega entre distintos escenarios y epocas. Considerada una de las obras mas influyentes de su genero. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00665.jpg,2,978-1-85072-081-2,38
666,Bases de Estados Financieros,"Un texto riguroso que aborda los principios de Estados Financieros, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00666.jpg,2,978-1-56260-602-2,2
667,Bases de Finanzas Corporativas,"Un texto didactico que aborda los principios de Finanzas Corporativas, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00667.jpg,1,978-1-66845-504-3,30
668,Produccion Audiovisual: teoria y practica,"Un texto practico que aborda los principios de Produccion Audiovisual, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00668.jpg,2,978-1-7389975-6-5,40
669,Finanzas Corporativas para Profesionales,"Un texto completo que aborda los principios de Finanzas Corporativas, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00669.jpg,1,978-1-108-56288-1,21
670,El Cronicas sin cielo,Una reflexion sobre la sociedad contemporanea contada con maestria. Un viaje narrativo que combina emocion e intriga en cada capitulo.,https://covers.biblioteca.local/00670.jpg,3,978-0-18-848520-2,3
671,Estados Financieros Aplicada,"Un texto aplicado que aborda los principios de Estados Financieros, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00671.jpg,1,978-1-346-81054-6,27
672,Liderazgo Organizacional: teoria y practica,"Un texto completo que aborda los principios de Liderazgo Organizacional, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00672.jpg,2,978-0-01-749075-9,38
673,Bases de Cultivos Tropicales,"Un texto aplicado que aborda los principios de Cultivos Tropicales, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00673.jpg,2,978-0-544-92683-7,6
674,Introduccion a Multimedia Interactiva,"Un texto practico que aborda los principios de Multimedia Interactiva, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00674.jpg,1,978-1-893571-26-6,14
675,Invisible Corazon,"El autor construye un mundo lleno de detalles y matices inolvidables. Un viaje narrativo que combina emocion e intriga en cada capitulo. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00675.jpg,1,978-0-10-627371-3,40
676,Manual de Manejo de Cultivos,"Un texto actualizado que aborda los principios de Manejo de Cultivos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00676.jpg,2,978-1-988649-76-4,23
677,Jardin dorado,Un relato profundo sobre las relaciones humanas y el paso del tiempo. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/00677.jpg,1,978-1-62282-772-5,7
678,Guia Practica de Produccion Agricola,"Un texto riguroso que aborda los principios de Produccion Agricola, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00678.jpg,2,978-0-7702-8519-7,18
679,Manual de Impuestos,"Un texto didactico que aborda los principios de Impuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00679.jpg,3,978-0-15-940821-6,3
680,Gestion Empresarial: teoria y practica,"Un texto didactico que aborda los principios de Gestion Empresarial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00680.jpg,3,978-1-5447-0229-2,22
681,Principios de Talento Humano,"Un texto didactico que aborda los principios de Talento Humano, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00681.jpg,2,978-0-443-27018-5,11
682,Guia Practica de Talento Humano,"Un texto aplicado que aborda los principios de Talento Humano, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00682.jpg,2,978-0-06-794975-7,38
683,Costos y Presupuestos: teoria y practica,"Un texto didactico que aborda los principios de Costos y Presupuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00683.jpg,3,978-1-922877-72-7,15
684,Introduccion a Sanidad Animal,"Un texto completo que aborda los principios de Sanidad Animal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00684.jpg,1,978-0-9966365-8-2,5
685,Auditoria para Profesionales,"Un texto completo que aborda los principios de Auditoria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00685.jpg,4,978-1-4120-9481-8,14
686,La castillo y el viaje 7,"Un viaje narrativo que combina emocion e intriga en cada capitulo. Una reflexion sobre la sociedad contemporanea contada con maestria. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00686.jpg,1,978-0-9890983-7-3,3
687,Conceptos Clave de Marketing Estrategico,"Un texto completo que aborda los principios de Marketing Estrategico, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00687.jpg,1,978-0-8204-3397-4,22
688,Manual de Desarrollo Web,"Un texto didactico que aborda los principios de Desarrollo Web, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00688.jpg,1,978-1-69070-562-8,32
689,Principios de Analisis Financiero,"Un texto actualizado que aborda los principios de Analisis Financiero, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00689.jpg,1,978-0-85641-118-2,38
690,El Silencio de camino 9,El autor construye un mundo lleno de detalles y matices inolvidables. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/00690.jpg,3,978-1-224-12462-8,26
691,Bases de Sistemas de Riego,"Un texto didactico que aborda los principios de Sistemas de Riego, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00691.jpg,3,978-1-200-46152-5,36
692,Bases de Agroecologia,"Un texto aplicado que aborda los principios de Agroecologia, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00692.jpg,3,978-1-4610-3399-8,19
693,Secreto Jardin,"La narracion se despliega entre distintos escenarios y epocas. Los personajes enfrentan decisiones que cambiaran su destino para siempre. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00693.jpg,3,978-1-886140-57-8,30
694,Talento Humano Aplicada,"Un texto riguroso que aborda los principios de Talento Humano, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00694.jpg,2,978-0-7063-0489-3,1
695,Inteligencia Artificial: teoria y practica,"Un texto practico que aborda los principios de Inteligencia Artificial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00695.jpg,1,978-0-8249-6718-5,18
696,Introduccion a Auditoria,"Un texto riguroso que aborda los principios de Auditoria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00696.jpg,5,978-0-582-38687-7,24
697,El Bosque y el puente,Un clasico recomendado para lectores de todas las edades. Una historia que atrapa desde la primera pagina. Una reflexion sobre la sociedad contemporanea contada con maestria.,https://covers.biblioteca.local/00697.jpg,4,978-0-7942-0074-9,24
698,Introduccion a Recursos Humanos,"Un texto practico que aborda los principios de Recursos Humanos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00698.jpg,1,978-1-5398-4028-2,38
699,Planeacion Estrategica: teoria y practica,"Un texto aplicado que aborda los principios de Planeacion Estrategica, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00699.jpg,1,978-1-161-28463-8,18
700,Principios de Diseno Web,"Un texto riguroso que aborda los principios de Diseno Web, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00700.jpg,3,978-1-4743-5537-7,8
701,Principios de Algoritmos,"Un texto actualizado que aborda los principios de Algoritmos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00701.jpg,3,978-0-209-70026-0,6
702,Recursos Humanos para Profesionales,"Un texto aplicado que aborda los principios de Recursos Humanos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00702.jpg,2,978-1-81180-715-6,18
703,Conceptos Clave de Diseno Grafico,"Un texto practico que aborda los principios de Diseno Grafico, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00703.jpg,1,978-1-62017-537-8,2
704,Manual de Sanidad Animal,"Un texto completo que aborda los principios de Sanidad Animal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00704.jpg,4,978-0-04-531943-5,27
705,Fuego ultimo,Un viaje narrativo que combina emocion e intriga en cada capitulo. Un relato profundo sobre las relaciones humanas y el paso del tiempo. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/00705.jpg,1,978-1-5047-9303-2,15
706,Produccion Agricola: teoria y practica,"Un texto riguroso que aborda los principios de Produccion Agricola, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00706.jpg,4,978-0-498-72839-6,36
707,Introduccion a Impuestos,"Un texto completo que aborda los principios de Impuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00707.jpg,5,978-0-921249-38-2,17
708,Diseno UX/UI Aplicada,"Un texto practico que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00708.jpg,2,978-0-08-948706-0,35
709,Guia Practica de Manejo de Suelos,"Un texto riguroso que aborda los principios de Manejo de Suelos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00709.jpg,1,978-1-66418-775-7,8
710,Manual de Estados Financieros,"Un texto didactico que aborda los principios de Estados Financieros, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00710.jpg,1,978-0-04-687506-0,14
711,Principios de Comercio Internacional,"Un texto didactico que aborda los principios de Comercio Internacional, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00711.jpg,1,978-1-190-36133-1,35
712,Bases de Agroecologia,"Un texto aplicado que aborda los principios de Agroecologia, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00712.jpg,1,978-1-4110-7609-9,10
713,Bases de Sistemas Operativos,"Un texto didactico que aborda los principios de Sistemas Operativos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00713.jpg,2,978-1-317-35058-3,33
714,Introduccion a Auditoria,"Un texto practico que aborda los principios de Auditoria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00714.jpg,4,978-0-9971791-1-8,37
715,Diseno UX/UI para Profesionales,"Un texto riguroso que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00715.jpg,1,978-0-651-20704-1,8
716,Manual de Revisoria Fiscal,"Un texto aplicado que aborda los principios de Revisoria Fiscal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00716.jpg,3,978-0-10-804661-2,6
717,Manual de Ciberseguridad,"Un texto practico que aborda los principios de Ciberseguridad, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00717.jpg,1,978-0-9907676-9-5,15
718,Fundamentos de Bases de Datos,"Un texto didactico que aborda los principios de Bases de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00718.jpg,1,978-1-07-859311-3,33
719,Introduccion a Cloud Computing,"Un texto practico que aborda los principios de Cloud Computing, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00719.jpg,1,978-0-939284-56-6,24
720,Conceptos Clave de Diseno UX/UI,"Un texto aplicado que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00720.jpg,3,978-1-232-00249-9,29
721,Diseno UX/UI: teoria y practica,"Un texto actualizado que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00721.jpg,1,978-1-4982-2749-0,28
722,Guia Practica de Sistemas de Riego,"Un texto aplicado que aborda los principios de Sistemas de Riego, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00722.jpg,1,978-1-5089-2038-0,18
723,Machine Learning: teoria y practica,"Un texto didactico que aborda los principios de Machine Learning, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00723.jpg,2,978-1-5333-1537-3,20
724,Motion Graphics Aplicada,"Un texto practico que aborda los principios de Motion Graphics, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00724.jpg,2,978-1-995946-52-8,8
725,Conceptos Clave de Agroecologia,"Un texto aplicado que aborda los principios de Agroecologia, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00725.jpg,2,978-1-07-303379-9,18
726,Fundamentos de Motion Graphics,"Un texto practico que aborda los principios de Motion Graphics, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00726.jpg,4,978-0-7563-6205-8,31
727,Conceptos Clave de Gestion Empresarial,"Un texto riguroso que aborda los principios de Gestion Empresarial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00727.jpg,2,978-0-508-12473-6,38
728,El Castillo en destino,"Una reflexion sobre la sociedad contemporanea contada con maestria. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00728.jpg,1,978-0-03-342342-7,4
729,Gerencia de Proyectos para Profesionales,"Un texto aplicado que aborda los principios de Gerencia de Proyectos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00729.jpg,3,978-0-230-24102-2,34
730,Introduccion a Contabilidad de Costos,"Un texto aplicado que aborda los principios de Contabilidad de Costos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00730.jpg,1,978-0-534-73552-4,11
731,Multimedia Interactiva Aplicada,"Un texto aplicado que aborda los principios de Multimedia Interactiva, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00731.jpg,3,978-0-12-233865-6,35
732,Diseno UX/UI para Profesionales,"Un texto completo que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00732.jpg,2,978-1-309-93842-3,22
